RefId,IsBadBuy,VehicleAge,PriceDifferential,UsageIntensity,IsManual
8179,0,3.0,-773.0,25734.0,0.0
8180,0,8.0,26.0,10945.38,0.0
8181,1,6.0,-109.0,12787.17,0.0
8182,0,3.0,-1251.0,30296.0,0.0
8183,0,3.0,136.0,29569.33,0.0
8184,0,5.0,596.0,17681.2,0.0
8185,0,5.0,-1345.0,17721.4,0.0
8186,0,4.0,466.0,17285.75,0.0
8187,0,2.0,-763.0,40640.0,0.0
8188,1,5.0,517.0,15789.0,0.0
8189,0,5.0,-129.0,14939.4,0.0
8190,0,5.0,349.0,13026.4,0.0
8191,0,5.0,-190.0,14250.8,0.0
8192,0,2.0,-1662.0,37731.5,0.0
8193,0,5.0,-1054.0,15013.2,0.0
8194,0,3.0,-1043.0,23435.67,0.0
8195,0,4.0,687.0,14939.5,0.0
8196,0,4.0,-234.0,22490.0,0.0
8197,0,5.0,219.0,18223.2,0.0
8198,0,2.0,-697.0,41346.5,0.0
8199,1,6.0,148.0,13008.17,0.0
8200,0,5.0,732.0,13214.4,0.0
8201,0,5.0,-623.0,18245.0,0.0
8202,0,4.0,283.0,16467.5,0.0
8203,0,4.0,526.0,21547.5,0.0
8204,0,5.0,-454.0,16187.6,0.0
8205,0,5.0,696.0,10945.4,0.0
8206,0,7.0,753.0,11261.86,0.0
8207,0,5.0,165.0,12898.8,0.0
8208,0,2.0,417.0,37282.0,0.0
8209,0,7.0,-170.0,12465.86,0.0
8210,0,2.0,791.0,35913.0,0.0
8211,0,2.0,1126.0,36296.0,0.0
8212,0,8.0,70.0,9659.0,0.0
8213,0,4.0,492.0,19292.5,0.0
8214,0,5.0,107.0,12004.0,0.0
8215,0,2.0,722.0,36892.5,0.0
8216,0,5.0,426.0,15332.8,0.0
8217,0,5.0,850.0,16585.6,0.0
8218,0,7.0,159.0,9806.86,0.0
8219,0,6.0,221.0,14948.67,0.0
8220,0,7.0,455.0,10990.0,1.0
8221,0,5.0,-1110.0,14642.6,0.0
8222,0,3.0,-146.0,27793.67,0.0
8223,0,7.0,90.0,8251.57,0.0
8224,0,6.0,459.0,12137.17,0.0
8225,0,4.0,155.0,17794.5,0.0
8226,0,6.0,-166.0,14661.67,0.0
8227,0,7.0,573.0,12651.71,0.0
8228,0,5.0,-401.0,11876.4,0.0
8229,0,4.0,503.0,13307.75,0.0
8230,0,2.0,203.0,43697.0,0.0
8231,0,6.0,587.0,14323.33,0.0
8232,0,7.0,398.0,11424.43,0.0
8233,0,5.0,52.0,14476.6,0.0
8234,0,4.0,-554.0,17669.25,0.0
8235,0,2.0,88.0,30403.5,0.0
8236,0,5.0,1290.0,13606.4,0.0
8237,0,2.0,1362.0,38826.5,0.0
8238,0,4.0,842.0,12960.75,0.0
8239,0,4.0,1041.0,11589.25,1.0
8240,0,7.0,-608.0,10835.71,0.0
8241,0,3.0,469.0,23300.33,0.0
8242,0,4.0,109.0,23449.5,0.0
8243,0,4.0,294.0,18737.5,0.0
8244,0,4.0,280.0,22175.75,0.0
8245,0,4.0,-34.0,22681.0,0.0
8246,1,6.0,119.0,15450.67,0.0
8247,0,4.0,837.0,21697.75,0.0
8248,0,4.0,674.0,19785.25,0.0
8249,0,4.0,-954.0,21753.75,0.0
8250,0,3.0,388.0,27108.33,0.0
8251,0,3.0,43.0,24019.67,0.0
8252,0,6.0,428.0,10590.83,0.0
8253,0,2.0,180.0,36269.0,0.0
8254,0,2.0,325.0,37186.0,0.0
8255,0,3.0,-445.0,28513.67,0.0
8256,0,6.0,531.0,12812.5,0.0
8257,0,3.0,54.0,27090.33,0.0
8258,0,3.0,-74.0,21330.67,0.0
8259,0,5.0,84.0,18357.0,0.0
8260,0,3.0,1029.0,22597.67,1.0
8261,0,2.0,26.0,27734.5,1.0
8262,0,4.0,711.0,15387.75,0.0
8263,0,8.0,279.0,10768.13,0.0
8264,0,6.0,180.0,13841.83,0.0
8265,0,9.0,109.0,8449.22,0.0
8266,0,5.0,329.0,15952.6,0.0
8267,0,6.0,722.0,13433.17,0.0
8268,0,4.0,250.0,22244.75,0.0
8269,0,7.0,-368.0,11956.29,1.0
8270,0,5.0,314.0,18920.6,0.0
8271,0,5.0,216.0,14662.2,0.0
8272,1,9.0,110.0,9518.56,0.0
8273,0,6.0,1325.0,15859.67,0.0
8274,0,4.0,197.0,22082.0,0.0
8275,0,3.0,137.0,24916.33,0.0
8276,0,7.0,-104.0,10493.71,0.0
8277,1,4.0,-300.0,21657.0,0.0
8278,0,4.0,-69.0,22363.0,0.0
8279,0,5.0,391.0,14882.2,0.0
8280,0,5.0,111.0,17868.2,1.0
8281,0,3.0,-2046.0,29793.0,0.0
8282,0,4.0,250.0,19016.25,0.0
8283,0,2.0,324.0,39681.5,0.0
8284,0,2.0,212.0,31981.5,0.0
8285,0,5.0,-261.0,16389.4,0.0
8286,0,6.0,710.0,10785.67,0.0
8287,0,3.0,-386.0,16116.67,0.0
8288,1,7.0,326.0,12615.29,1.0
8289,0,5.0,-164.0,18342.8,0.0
8290,0,7.0,-24.0,11910.43,1.0
8291,0,8.0,636.0,8872.0,0.0
8292,0,5.0,0.0,18455.0,0.0
8293,0,4.0,-255.0,21125.25,0.0
8294,0,3.0,-168.0,22154.33,0.0
8295,0,2.0,419.0,43039.5,0.0
8296,0,3.0,726.0,18599.33,0.0
8297,0,6.0,-472.0,13209.67,0.0
8298,0,7.0,308.0,7995.43,0.0
8299,0,4.0,88.0,23692.5,0.0
8300,0,5.0,-931.0,12208.8,0.0
8301,0,4.0,-60.0,20672.5,0.0
8302,0,4.0,538.0,22884.25,0.0
8303,0,4.0,145.0,22769.75,0.0
8304,0,3.0,317.0,21714.33,0.0
8305,0,3.0,706.0,18260.0,0.0
8306,0,7.0,-22.0,12275.71,0.0
8307,0,5.0,1419.0,17602.6,0.0
8308,0,4.0,-295.0,15899.5,0.0
8309,1,3.0,538.0,18273.67,0.0
8310,0,5.0,518.0,16010.2,0.0
8311,0,4.0,276.0,21758.5,0.0
8312,0,4.0,229.0,17962.25,0.0
8313,0,4.0,219.0,21713.25,0.0
8314,0,6.0,470.0,10430.5,0.0
8315,0,5.0,275.0,18836.4,0.0
8316,0,6.0,-108.0,14243.83,0.0
8317,0,3.0,-358.0,30106.67,0.0
8318,1,3.0,172.0,11809.33,0.0
8319,1,3.0,-159.0,23145.33,0.0
8320,0,6.0,385.0,14118.5,0.0
8321,0,9.0,734.0,9068.67,0.0
8322,0,4.0,536.0,22033.75,0.0
8323,0,5.0,254.0,17080.8,0.0
8324,0,3.0,-35.0,27526.67,0.0
8325,0,3.0,499.0,23283.67,0.0
8326,0,4.0,239.0,24362.5,0.0
8327,0,6.0,442.0,13743.33,0.0
8328,0,4.0,-826.0,22140.0,0.0
8329,0,2.0,706.0,29674.0,0.0
8330,0,5.0,29.0,9141.4,0.0
8331,0,5.0,0.0,16870.4,0.0
8332,0,3.0,564.0,18382.67,0.0
8333,0,6.0,75.0,10751.67,0.0
8334,0,4.0,-611.0,22171.5,0.0
8335,0,2.0,-40.0,41149.0,0.0
8336,0,3.0,-460.0,27190.33,0.0
8337,0,7.0,235.0,9062.86,0.0
8338,0,6.0,-95.0,15059.33,0.0
8339,0,4.0,2584.0,13229.25,1.0
8340,0,5.0,-52.0,15696.8,0.0
8341,1,5.0,-317.0,19243.4,0.0
8342,0,4.0,-95.0,22698.5,0.0
8343,1,8.0,-166.0,12178.0,0.0
8344,0,3.0,115.0,21949.67,0.0
8345,0,3.0,215.0,28305.33,0.0
8346,0,7.0,120.0,13715.57,1.0
8347,0,3.0,147.0,27124.33,0.0
8348,0,5.0,498.0,15048.8,0.0
8349,1,5.0,44.0,11000.0,0.0
8350,0,6.0,82.0,15081.67,0.0
8351,0,7.0,-416.0,11590.29,1.0
8352,0,7.0,401.0,10532.14,0.0
8353,0,4.0,-37.0,20999.0,0.0
8354,0,5.0,316.0,15520.6,0.0
8355,1,9.0,48.0,8258.33,0.0
8356,0,6.0,148.0,14068.83,0.0
8357,0,4.0,16.0,17802.75,0.0
8358,0,4.0,503.0,20860.5,0.0
8359,0,6.0,-697.0,10770.5,0.0
8360,0,4.0,331.0,17445.0,0.0
8361,0,3.0,428.0,21252.67,0.0
8362,0,4.0,234.0,20402.25,0.0
8363,0,7.0,-18.0,11973.86,0.0
8364,0,5.0,13.0,15573.6,1.0
8365,1,6.0,-459.0,14105.5,0.0
8366,0,3.0,2498.0,22756.0,0.0
8367,1,4.0,1002.0,24116.0,0.0
8368,0,7.0,228.0,10446.0,0.0
8369,0,3.0,1273.0,28106.67,0.0
8370,0,3.0,1429.0,26274.0,0.0
8371,0,2.0,-487.0,40079.5,0.0
8372,0,3.0,-118.0,24235.67,0.0
8373,0,4.0,201.0,20662.75,0.0
8374,0,3.0,244.0,30129.0,0.0
8375,0,5.0,222.0,11217.2,0.0
8376,0,3.0,494.0,24839.33,0.0
8377,0,5.0,246.0,16187.4,0.0
8378,0,5.0,198.0,19557.6,0.0
8379,0,4.0,667.0,21378.0,0.0
8380,0,4.0,1353.0,18288.5,0.0
8381,0,5.0,-174.0,18841.4,0.0
8382,0,4.0,515.0,22540.0,0.0
8383,0,5.0,-641.0,17631.8,0.0
8384,0,4.0,-583.0,19188.0,0.0
8385,0,4.0,-1858.0,19811.0,0.0
8386,0,3.0,588.0,26743.33,0.0
8387,0,7.0,82.0,4665.43,0.0
8388,0,3.0,273.0,28771.67,0.0
8389,1,7.0,2.0,12303.14,1.0
8390,0,5.0,-67.0,19297.4,0.0
8391,0,5.0,-989.0,18679.6,0.0
8392,0,4.0,1497.0,20017.0,0.0
8393,0,4.0,-35.0,13940.0,0.0
8394,0,2.0,414.0,28175.0,0.0
8395,0,5.0,2396.0,17686.8,0.0
8396,0,3.0,0.0,26742.0,1.0
8397,1,4.0,98.0,16507.75,0.0
8398,0,6.0,-169.0,14444.5,0.0
8399,0,5.0,-292.0,16958.6,0.0
8400,0,3.0,-535.0,25731.0,0.0
8401,0,6.0,-103.0,16487.17,0.0
8402,0,6.0,1860.0,12124.17,0.0
8403,0,5.0,299.0,12584.8,0.0
8404,0,7.0,1540.0,9130.0,0.0
8405,0,8.0,-246.0,11215.5,0.0
8406,0,6.0,420.0,6039.67,0.0
8407,0,3.0,454.0,30564.67,0.0
8408,0,6.0,-50.0,13022.17,0.0
8409,0,3.0,-63.0,26800.0,0.0
8410,0,7.0,-205.0,10754.29,0.0
8411,0,5.0,684.0,18511.4,0.0
8412,0,5.0,-239.0,14343.0,0.0
8413,0,6.0,-93.0,15127.5,0.0
8414,0,5.0,-398.0,11906.6,0.0
8415,1,7.0,815.0,9693.57,0.0
8416,0,4.0,6.0,15804.5,0.0
8417,1,5.0,536.0,18366.4,0.0
8418,0,5.0,-246.0,16234.8,0.0
8419,1,5.0,1087.0,15659.8,0.0
8420,0,6.0,-179.0,12808.5,0.0
8421,0,4.0,-553.0,20701.5,0.0
8422,1,2.0,-38.0,39466.5,0.0
8423,1,8.0,-949.0,11559.5,0.0
8424,0,4.0,-108.0,20554.5,0.0
8425,0,4.0,1327.0,19674.0,0.0
8426,0,2.0,289.0,33787.0,0.0
8427,0,3.0,-201.0,27942.67,0.0
8428,0,4.0,2279.0,24720.5,0.0
8429,1,8.0,116.0,10469.25,0.0
8430,0,5.0,40.0,16830.6,0.0
8431,0,3.0,389.0,25521.33,0.0
8432,0,4.0,387.0,17490.5,0.0
8433,0,6.0,-626.0,11922.33,0.0
8434,0,6.0,90.0,14430.0,0.0
8435,0,6.0,-803.0,16082.17,0.0
8436,1,6.0,121.0,12729.17,1.0
8437,0,3.0,326.0,27715.0,0.0
8438,0,8.0,195.0,12130.25,0.0
8439,0,3.0,1262.0,28542.33,0.0
8440,0,6.0,624.0,15854.67,0.0
8441,0,5.0,188.0,17939.4,0.0
8442,0,4.0,366.0,21607.0,0.0
8443,0,4.0,-209.0,20488.5,0.0
8444,0,6.0,723.0,13002.33,0.0
8445,0,4.0,-84.0,19763.0,0.0
8446,0,4.0,453.0,18661.75,0.0
8447,0,4.0,742.0,21446.0,0.0
8448,0,2.0,-134.0,35447.0,0.0
8449,0,5.0,156.0,19110.4,0.0
8450,0,3.0,402.0,21310.67,0.0
8451,0,4.0,-301.0,22033.75,0.0
8452,0,2.0,734.0,37758.0,0.0
8453,0,4.0,442.0,18408.75,0.0
8454,0,3.0,114.0,28152.67,0.0
8455,0,4.0,116.0,22659.75,0.0
8456,0,3.0,572.0,31798.33,0.0
8457,0,4.0,288.0,21741.25,0.0
8458,0,2.0,800.0,42593.0,0.0
8459,0,3.0,476.0,26713.33,0.0
8460,0,6.0,49.0,9466.0,0.0
8461,0,9.0,37.0,10247.0,0.0
8462,0,2.0,37.0,32013.0,0.0
8463,0,2.0,605.0,35244.5,0.0
8464,0,7.0,122.0,11749.57,0.0
8465,0,5.0,725.0,18258.4,0.0
8466,0,5.0,15.0,11032.0,0.0
8467,0,4.0,303.0,17767.5,0.0
8468,1,7.0,-150.0,13011.14,0.0
8469,0,7.0,37.0,11807.86,1.0
8470,0,4.0,286.0,21393.0,0.0
8471,0,5.0,-197.0,19613.6,0.0
8472,1,7.0,615.0,10813.43,0.0
8473,0,5.0,-200.0,15405.6,1.0
8474,0,4.0,421.0,20136.75,0.0
8475,0,5.0,60.0,14593.4,0.0
8476,0,4.0,251.0,17865.0,1.0
8477,0,5.0,-412.0,14858.4,0.0
8478,1,3.0,1607.0,28984.33,0.0
8479,0,4.0,387.0,21900.0,0.0
8480,0,2.0,-13.0,36463.5,0.0
8481,0,2.0,-835.0,35106.0,0.0
8482,0,5.0,-121.0,15907.4,0.0
8483,0,2.0,-232.0,34867.0,0.0
8484,0,3.0,-306.0,25728.33,0.0
8485,0,4.0,568.0,15674.75,0.0
8486,0,5.0,-846.0,17323.2,0.0
8487,0,5.0,155.0,14852.4,0.0
8488,1,5.0,-218.0,17736.2,0.0
8489,0,4.0,-519.0,20221.75,0.0
8490,0,4.0,1281.0,17854.75,0.0
8491,0,6.0,202.0,9081.17,0.0
8492,0,2.0,-734.0,20984.0,1.0
8493,0,6.0,-154.0,13567.83,0.0
8494,0,2.0,-412.0,30663.0,0.0
8495,0,5.0,-240.0,16065.4,0.0
8496,0,3.0,0.0,26209.33,0.0
8497,0,6.0,312.0,15192.5,0.0
8498,0,6.0,-393.0,14921.5,0.0
8499,1,3.0,636.0,31370.33,0.0
8500,0,5.0,678.0,15916.0,0.0
8501,0,5.0,-519.0,19090.6,0.0
8502,0,5.0,316.0,18831.0,0.0
8503,0,4.0,-92.0,19409.5,0.0
8504,0,3.0,600.0,13708.67,0.0
8505,0,3.0,353.0,25841.33,0.0
8506,0,4.0,-149.0,20676.0,0.0
8507,0,2.0,-389.0,37739.5,0.0
8508,0,5.0,644.0,8773.4,0.0
8509,0,5.0,93.0,18836.4,0.0
8510,0,5.0,257.0,18699.0,0.0
8511,0,4.0,-1182.0,17806.75,0.0
8512,0,2.0,-178.0,36112.5,0.0
8513,0,3.0,493.0,27990.0,0.0
8514,0,5.0,417.0,14204.2,0.0
8515,0,3.0,684.0,9655.0,0.0
8516,0,4.0,1333.0,23725.5,0.0
8517,0,6.0,-284.0,15697.5,0.0
8518,0,3.0,824.0,27815.33,0.0
8519,0,7.0,40.0,12519.14,0.0
8520,0,6.0,-402.0,12942.83,0.0
8521,0,4.0,1175.0,18576.75,0.0
8522,1,4.0,307.0,14108.0,1.0
8523,1,8.0,-296.0,11638.75,0.0
8524,0,2.0,475.0,34490.5,0.0
8525,0,3.0,488.0,21703.67,0.0
8526,0,9.0,-454.0,9169.67,0.0
8527,0,3.0,-229.0,27639.67,0.0
8528,0,4.0,365.0,16396.0,0.0
8529,0,5.0,-953.0,18089.6,0.0
8530,0,4.0,-600.0,19043.75,0.0
8531,0,5.0,-430.0,12322.6,1.0
8532,1,8.0,1243.0,11152.13,0.0
8533,0,4.0,329.0,21482.0,0.0
8534,0,6.0,74.0,13311.5,0.0
8535,0,4.0,-957.0,18618.0,0.0
8536,0,3.0,-331.0,17770.0,0.0
8537,0,4.0,469.0,18450.5,0.0
8538,1,9.0,107.0,8693.0,0.0
8539,1,5.0,1020.0,19310.0,0.0
8540,0,3.0,-252.0,24498.33,0.0
8541,0,2.0,-498.0,40405.0,0.0
8542,1,5.0,123.0,15861.4,0.0
8543,0,5.0,-278.0,19679.8,0.0
8544,0,4.0,524.0,18984.0,0.0
8545,1,7.0,227.0,12852.29,0.0
8546,0,6.0,146.0,8564.0,0.0
8547,0,4.0,-284.0,24060.5,0.0
8548,0,3.0,-368.0,30349.67,0.0
8549,0,5.0,469.0,16364.2,0.0
8550,0,3.0,674.0,21098.0,0.0
8551,0,3.0,-724.0,19615.0,0.0
8552,0,7.0,100.0,7231.86,0.0
8553,0,4.0,412.0,19098.0,0.0
8554,0,6.0,546.0,10101.67,1.0
8555,0,3.0,433.0,23484.0,0.0
8556,0,2.0,-186.0,42865.5,0.0
8557,0,6.0,1107.0,13617.17,0.0
8558,1,5.0,-334.0,19227.6,0.0
8559,0,2.0,372.0,34464.0,0.0
8560,0,2.0,-579.0,43758.0,0.0
8561,0,3.0,-70.0,18329.33,0.0
8562,0,4.0,80.0,18453.5,0.0
8563,0,2.0,-822.0,36763.0,0.0
8564,0,2.0,25.0,34018.5,0.0
8565,0,3.0,438.0,21144.33,0.0
8567,0,4.0,-185.0,19525.0,0.0
8568,0,5.0,-395.0,16867.8,0.0
8569,0,9.0,626.0,9263.56,0.0
8570,0,4.0,46.0,19716.0,0.0
8571,0,6.0,592.0,5571.33,0.0
8572,0,5.0,1498.0,9855.0,0.0
8573,0,4.0,-681.0,21758.5,0.0
8574,0,6.0,-29.0,10524.5,0.0
8575,0,9.0,1161.0,9531.67,0.0
8576,0,4.0,-66.0,15915.5,0.0
8577,0,2.0,-2292.0,41760.5,0.0
8578,0,2.0,-142.0,25617.5,0.0
8579,1,6.0,20.0,13106.5,0.0
8580,0,4.0,-1407.0,15714.0,0.0
8581,0,4.0,-423.0,19459.0,0.0
8582,0,4.0,575.0,20517.25,0.0
8583,0,3.0,-2536.0,25191.67,1.0
8584,0,4.0,-211.0,15920.75,0.0
8585,1,6.0,-390.0,9600.33,0.0
8586,0,3.0,-926.0,27959.0,0.0
8587,0,4.0,128.0,23470.25,0.0
8588,0,4.0,-694.0,14560.0,0.0
8589,0,3.0,72.0,29045.0,0.0
8590,0,5.0,585.0,17461.2,0.0
8591,0,5.0,-957.0,17099.8,0.0
8592,0,6.0,276.0,7254.33,0.0
8593,0,7.0,848.0,9439.29,0.0
8594,0,4.0,674.0,14878.0,0.0
8595,0,2.0,-227.0,10698.5,0.0
8596,0,4.0,79.0,18976.25,0.0
8597,1,7.0,-263.0,12590.43,0.0
8598,1,6.0,261.0,14944.33,0.0
8599,1,8.0,704.0,12025.5,0.0
8600,1,8.0,-84.0,11309.75,0.0
8601,0,6.0,941.0,12025.67,0.0
8602,0,5.0,604.0,14577.2,0.0
8603,0,6.0,427.0,13191.83,0.0
8604,0,3.0,515.0,26789.33,1.0
8605,0,5.0,-385.0,17585.4,0.0
8606,0,5.0,43.0,15792.0,0.0
8607,0,4.0,-394.0,21332.5,0.0
8608,0,7.0,269.0,11240.86,0.0
8609,0,6.0,836.0,12625.5,0.0
8610,0,2.0,259.0,35563.0,0.0
8611,0,3.0,579.0,22695.67,0.0
8612,0,4.0,57.0,17756.75,0.0
8613,0,5.0,486.0,15454.8,0.0
8614,0,4.0,878.0,24131.75,0.0
8615,0,8.0,-164.0,10753.0,0.0
8616,0,2.0,-325.0,38103.5,0.0
8617,0,4.0,827.0,19682.75,0.0
8618,0,5.0,-128.0,16904.6,0.0
8619,0,5.0,1976.0,14276.0,1.0
8620,0,5.0,4283.0,15312.8,0.0
8621,0,5.0,389.0,18667.8,0.0
8622,0,7.0,-4.0,13562.14,0.0
8623,1,3.0,-176.0,28491.67,0.0
8624,0,5.0,-144.0,17096.4,0.0
8625,0,6.0,700.0,13877.67,0.0
8626,1,4.0,2.0,20867.0,0.0
8627,0,5.0,195.0,17077.0,0.0
8628,0,5.0,195.0,19776.8,0.0
8629,0,6.0,653.0,12517.5,0.0
8630,0,6.0,42.0,15339.5,0.0
8631,0,3.0,629.0,25930.0,0.0
8632,0,5.0,1261.0,16603.8,0.0
8633,0,4.0,174.0,22157.5,0.0
8634,0,7.0,480.0,9267.14,1.0
8635,0,7.0,150.0,10506.57,0.0
8636,0,2.0,368.0,30543.5,0.0
8637,1,3.0,571.0,26244.33,1.0
8638,0,4.0,-741.0,23420.75,0.0
8639,0,5.0,-258.0,12711.6,0.0
8640,1,7.0,-594.0,12059.86,0.0
8641,1,6.0,-148.0,15348.67,0.0
8642,0,3.0,690.0,21682.0,0.0
8643,0,8.0,-99.0,8709.0,0.0
8644,0,4.0,158.0,14308.0,0.0
8645,0,2.0,-386.0,42573.0,0.0
8646,0,6.0,-543.0,12917.5,0.0
8647,0,5.0,57.0,16676.6,0.0
8648,0,7.0,768.0,12865.86,0.0
8649,0,3.0,514.0,28994.0,0.0
8650,1,5.0,449.0,16179.6,0.0
8651,0,3.0,467.0,24335.0,0.0
8652,0,6.0,210.0,14035.33,0.0
8653,1,4.0,40.0,16407.5,0.0
8654,0,3.0,4.0,21122.0,0.0
8655,0,4.0,-184.0,22965.0,0.0
8656,0,5.0,-193.0,10008.8,0.0
8657,0,2.0,617.0,25751.0,0.0
8658,0,4.0,106.0,22483.25,0.0
8659,0,2.0,592.0,25936.5,0.0
8660,0,5.0,38.0,11459.6,0.0
8661,0,7.0,68.0,9684.43,0.0
8662,1,3.0,-86.0,27800.33,0.0
8663,0,8.0,-482.0,10154.75,0.0
8664,0,7.0,-482.0,12734.43,0.0
8665,0,5.0,506.0,16204.4,0.0
8666,0,4.0,858.0,14557.25,0.0
8667,0,2.0,-272.0,31147.0,0.0
8668,1,7.0,-386.0,11178.43,0.0
8669,0,9.0,149.0,8033.89,0.0
8670,1,9.0,-162.0,10968.0,0.0
8671,0,9.0,-370.0,10835.22,0.0
8672,0,5.0,344.0,15378.2,0.0
8673,0,4.0,355.0,20770.75,0.0
8674,0,2.0,288.0,36080.0,0.0
8675,0,8.0,55.0,11318.63,0.0
8676,0,9.0,-1514.0,9462.11,0.0
8677,1,7.0,391.0,12268.14,0.0
8678,0,6.0,-70.0,13939.83,0.0
8679,0,5.0,227.0,19466.8,0.0
8680,0,5.0,-198.0,18983.4,0.0
8681,1,8.0,-382.0,9148.13,0.0
8682,0,5.0,-28.0,17183.2,0.0
8683,0,7.0,290.0,13900.43,0.0
8684,0,2.0,22.0,42314.0,0.0
8685,0,5.0,858.0,18794.8,0.0
8686,0,5.0,1001.0,14129.6,0.0
8687,0,5.0,415.0,14079.0,0.0
8688,0,5.0,-115.0,16972.2,0.0
8689,0,6.0,153.0,15277.17,0.0
8690,0,1.0,953.0,54514.0,0.0
8691,0,4.0,121.0,23508.0,0.0
8692,0,2.0,555.0,34665.0,0.0
8693,0,3.0,170.0,26911.67,0.0
8694,0,6.0,-529.0,15144.5,0.0
8695,1,7.0,0.0,12369.86,0.0
8696,0,4.0,117.0,17996.25,0.0
8697,0,8.0,101.0,8831.63,0.0
8698,0,3.0,884.0,23377.0,0.0
8699,0,5.0,118.0,14392.6,0.0
8700,1,4.0,-646.0,17519.0,0.0
8701,0,4.0,476.0,21877.75,0.0
8702,0,4.0,-309.0,16443.0,0.0
8703,0,5.0,396.0,16305.2,0.0
8704,1,5.0,20.0,16317.6,0.0
8705,0,4.0,76.0,20632.5,0.0
8706,1,7.0,314.0,14127.43,0.0
8707,0,7.0,-87.0,9712.14,0.0
8708,0,4.0,142.0,15516.0,0.0
8709,1,4.0,-409.0,22583.0,0.0
8710,1,7.0,628.0,6113.0,0.0
8711,0,4.0,142.0,14556.25,0.0
8712,0,7.0,204.0,12793.71,0.0
8713,1,5.0,19.0,18182.2,0.0
8714,1,3.0,53.0,23458.0,0.0
8715,0,3.0,917.0,24194.33,0.0
8716,0,5.0,82.0,15166.0,0.0
8717,0,5.0,297.0,16193.6,1.0
8718,0,5.0,1400.0,12679.0,0.0
8719,0,6.0,-636.0,13895.83,0.0
8720,0,2.0,282.0,36047.5,0.0
8721,0,2.0,318.0,30630.5,0.0
8722,0,6.0,-587.0,12095.67,0.0
8723,1,5.0,53.0,10440.6,0.0
8724,0,7.0,222.0,11491.43,0.0
8725,0,6.0,1356.0,15664.83,0.0
8726,0,3.0,269.0,24401.67,0.0
8727,0,5.0,60.0,13007.0,0.0
8728,0,6.0,104.0,13840.83,0.0
8729,0,4.0,438.0,22862.75,0.0
8730,1,7.0,-109.0,12936.14,0.0
8731,0,5.0,186.0,18594.2,0.0
8732,0,7.0,-188.0,8627.57,0.0
8733,0,5.0,-470.0,16474.6,0.0
8734,0,4.0,123.0,22784.5,0.0
8735,0,3.0,0.0,27538.67,0.0
8736,0,5.0,316.0,15766.8,0.0
8737,0,4.0,-311.0,19177.25,0.0
8738,0,5.0,-97.0,16420.0,0.0
8739,0,7.0,1410.0,11001.86,0.0
8740,0,6.0,1206.0,11309.33,0.0
8741,0,4.0,185.0,17347.5,0.0
8742,0,4.0,534.0,16815.0,0.0
8743,0,8.0,337.0,9569.63,0.0
8744,0,5.0,723.0,14628.2,1.0
8745,0,3.0,112.0,27741.0,0.0
8746,0,5.0,1259.0,17285.8,0.0
8747,0,4.0,-4.0,22912.75,1.0
8748,0,5.0,541.0,17740.0,0.0
8749,0,6.0,203.0,15812.17,0.0
8750,0,3.0,289.0,23544.33,0.0
8751,0,3.0,1318.0,31011.67,0.0
8752,0,4.0,384.0,20500.25,0.0
8753,0,4.0,169.0,14927.25,0.0
8754,0,8.0,-426.0,8842.13,0.0
8755,0,4.0,37.0,21913.25,0.0
8756,0,8.0,5.0,10822.75,0.0
8757,0,3.0,274.0,20659.67,0.0
8758,0,4.0,696.0,21209.25,0.0
8759,0,4.0,-349.0,23173.25,0.0
8760,0,5.0,256.0,16504.2,0.0
8761,0,9.0,30.0,8129.44,0.0
8762,0,5.0,-70.0,18404.2,0.0
8763,0,8.0,198.0,9437.25,0.0
8764,0,5.0,161.0,12118.8,0.0
8765,0,6.0,461.0,13955.5,0.0
8766,0,5.0,-516.0,12577.4,0.0
8767,0,3.0,-78.0,27793.67,1.0
8768,0,3.0,-67.0,20035.0,0.0
8769,0,6.0,-633.0,13808.33,0.0
8770,1,3.0,-46.0,18493.0,0.0
8771,0,5.0,195.0,12676.8,0.0
8772,0,7.0,-294.0,10403.14,0.0
8773,0,7.0,-42.0,11014.57,0.0
8774,0,4.0,356.0,19623.25,0.0
8775,0,6.0,410.0,11885.17,0.0
8776,0,7.0,-246.0,13333.57,0.0
8777,0,3.0,1410.0,25386.67,0.0
8778,0,4.0,-91.0,19015.0,0.0
8779,1,3.0,252.0,22611.33,0.0
8780,1,4.0,-13.0,19875.0,0.0
8781,1,5.0,520.0,17495.2,0.0
8782,0,5.0,499.0,14592.2,0.0
8783,0,4.0,-43.0,24411.25,0.0
8784,0,4.0,23.0,16410.0,0.0
8785,0,6.0,-295.0,11780.5,0.0
8786,0,4.0,1075.0,22200.25,0.0
8787,1,8.0,755.0,9502.5,0.0
8788,1,8.0,-73.0,10221.75,0.0
8789,0,5.0,117.0,10923.4,0.0
8790,0,3.0,-251.0,25638.67,0.0
8791,0,5.0,-232.0,14834.4,1.0
8792,0,3.0,1176.0,26832.67,0.0
8793,0,4.0,450.0,22829.5,0.0
8794,1,9.0,40.0,10136.22,0.0
8795,0,9.0,453.0,10159.11,0.0
8796,0,1.0,-126.0,50639.0,0.0
8797,0,8.0,-107.0,3802.63,0.0
8798,0,4.0,817.0,14724.5,0.0
8799,1,7.0,0.0,11185.86,0.0
8800,0,6.0,-534.0,12765.17,0.0
8801,0,5.0,-97.0,17561.4,0.0
